name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Amma Food Court,Quick Bites,"Arjun Theatre Road, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.49758158,78.39757148,"Kukatpally, Hyderabad",South Indian,8 AM to 2 AM,200,1,"Cash', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'Dinner', 'Debit Card', 'Indoor Seating",3.4,Average,2169,19,1,-1
Kodi Kura Chitti Gaare,Casual Dining,"Plot 5, Ground Floor, Parkview Building, Opposite Botanical Garden Road, Whitefields, Kondapur, Hyderabad",Hyderabad,Kondapur,17.4540042,78.36408176,"Kondapur, Hyderabad","Biryani, South Indian, Hyderabadi, Andhra","12noon to 4pm, 7pm to 11pm (Mon-Sun)",900,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Valet Parking Available', 'Free Wifi', 'Air Conditioned', 'Disabled Friendly', 'Wifi",4,Very Good,2490,476,-1,-1
Thaalimpu,Casual Dining,"8-3-903/10, Nagarjuna Nagar, Bata Road, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43204463,78.44468649,"Ameerpet, Hyderabad","South Indian, North Indian, Chinese",6:30 AM to 11 PM,550,2,"Lunch', 'Cash', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Table booking recommended', 'Buffet', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating",3.7,Good,2029,83,1,-1
Dhaba Estd 1986 Delhi,Casual Dining,"13, Ground Floor, Western Pearl Building, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45815695,78.37309934,"Kondapur, Hyderabad",North Indian,"12noon to 4pm, 6pm to 11:30pm (Mon-Thu),12noon to 11:30pm (Fri-Sun)",1800,3,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Digital Payments Accepted', 'Kid Friendly', 'Wifi', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned",4.7,Excellent,2917,1850,-1,-1
Grand Hotel,Casual Dining,"Plot 4-1-395, Opposite Big Bazaar, Abids Road, Abids, Hyderabad",Hyderabad,Abids,17.38800845,78.47698096,"Abids, Hyderabad","North Indian, Chinese, Seafood",5 AM to 1 AM,500,2,"Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Breakfast', 'Lunch', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.2,Very Good,4551,462,1,-1
Talasa,Bar,"Floor 2, Phoenix Tower A, Hitech City, Hyderabad",Hyderabad,Hitech City,17.44774151,78.37895767,"Hitech City, Hyderabad","Chinese, American, Continental, Mexican, Bar Food","12 Noon to 3:30 PM, 7 PM to 12 Midnight (Mon-Thu), 12 Noon to 1 AM (Fri-Sun)",1100,3,"Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.6,Excellent,205,585,-1,-1
Paradise,Casual Dining,"Ground Floor, SS Complex, Road 2, Green Hills, Kothapet, Hyderabad",Hyderabad,Kothapet,17.36094274,78.54449049,"Kothapet, Hyderabad","Biryani, North Indian",11:30 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,4075,215,1,-1
Humming Bird Cafe,Cafe,"1-98/2/29, Plot 19, Kavuri Hills Layout, Madhapur, Hyderabad",Hyderabad,Jubilee Hills,17.44042076,78.39739379,"Jubilee Hills, Hyderabad",Cafe,11am to 11pm (Mon-Sun),600,2,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Table booking recommended', 'Kid Friendly', 'Pet Friendly', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.2,Very Good,1878,1848,-1,-1
Jewel of Nizam - The Minar - The Golkonda Resort,Fine Dining,"The Minar Golkonda Resorts, Gandipet",Hyderabad,"The Golkonda Resorts & Spa, Gandipet",17.38951127,78.31675954,"The Golkonda Resorts & Spa, Gandipet, Hyderabad","Hyderabadi, Mughlai","12:30 PM to 3 PM, 7 PM to 11 PM",2500,4,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'City View', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining', 'Valet Parking Available', 'Wine', 'Entry Fee', 'Table reservation required', 'Wheelchair Accessible",4.7,Excellent,2333,1953,-1,-1
Loft,Casual Dining,"Plot 720, Ground Floor, PKR Square Building, Road 36, CBI Colony, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.438253,78.398244,"Jubilee Hills, Hyderabad","Cafe, Continental, Italian, Thai, North Indian",9 AM to 11 PM,700,2,"Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Sneakpeek",4.4,Very Good,387,425,1,-1
Absolute Sizzlers,Casual Dining,"3rd Floor, SLN Terminus, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.45240948,78.36302429,"Gachibowli, Hyderabad","Continental, American, Chinese, North Indian",11:30am to 11:30pm (Mon-Sun),1200,3,"Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Wifi', 'Indoor Seating', 'Buffet', 'Air Conditioned', 'Smoking Area",3.9,Good,1173,909,1,-1
Carpe Diem,Pub,"724/A, Road 37, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.437755,78.39822393,"Jubilee Hills, Hyderabad","Continental, Asian, Mexican","8 PM to 11:30 PM (Mon, Wed-Thu, Sun), 8 PM to 12:30 AM (Fri-Sat), Tue Closed",2000,4,"Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Serves Alcohol', 'Smoking Area', 'Free Parking', 'Nightlife', 'Outdoor Seating', 'Beer', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Live Entertainment', 'Fullbar', 'Wine', 'Live Music', 'Serves Cocktails', 'Restricted Entry",4.8,Excellent,369,636,-1,-1
Sardarji's Chaats & More,Quick Bites,"Beside HDFC Bank, Indranagar, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44178593,78.35843805,"Gachibowli, Hyderabad","Street Food, North Indian, Fast Food","12 Noon to 3:30 PM, 7 PM to 10:30 PM",400,1,"Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg",4.1,Very Good,1955,380,-1,-1
Green Bawarchi,Quick Bites,"17-19, 1st Floor, Alluri Complex, Bhagyanagar Colony, Near KPHB Metro Station, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.49365325,78.40281822,"Kukatpally, Hyderabad","North Indian, Chinese, Biryani","11 AM to 4 AM (Mon-Tue), 11 AM to 3 AM (Wed-Sun)",550,2,"Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",3.1,Average,2319,43,1,-1
Rayalaseema Ruchulu,Casual Dining,"Hotel Tanisha, Floor 1, Opposite RKS Grand Shopping Mall, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43271765,78.44649598,"Ameerpet, Hyderabad","Andhra, South Indian, Biryani","Mon-Thu, Sat-Sun (12 Noon to 4 PM, 7 PM to 11 PM), Fri (11 AM to 4 PM, 7 PM to 11 PM)",800,2,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Digital Payments Accepted",4,Very Good,1511,204,-1,-1
Bawarchi Mughal Restaurant,Casual Dining,"Shop 22-90, Laxmi Commercial Complex, BHEL Crossroads, Lingampally, Hyderabad",Hyderabad,Lingampally,17.4962293,78.31571784,"Lingampally, Hyderabad","Hyderabadi, North Indian, Chinese",11am to 1am (Mon-Sun),600,2,"No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",4,Very Good,1604,63,1,-1
New Green Bawarchi Restaurant,Casual Dining,"Plot 1 & 18, NH-9, Near Panama Godown, Vanasthalipuram, Hyderabad",Hyderabad,Vanasthalipuram,17.33707542,78.57132498,"Vanasthalipuram, Hyderabad","North Indian, Biryani",6 AM to 11 PM,500,2,"Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",3.8,Good,1147,18,1,-1
Juri Cafe & Bar,Bar,"161, Road 13, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.430178,78.418037,"Jubilee Hills, Hyderabad","North Indian, Continental, Italian",10 AM to 12 Midnight,1500,3,"Lunch', 'Breakfast', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Live Music', 'Free Wifi', 'Restricted Entry', 'LGBTQIA Friendly', 'Smoking Area', 'Nightlife', 'Fullbar', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Valet Parking Available",4.4,Very Good,453,817,-1,-1
Huber & Holly,Quick Bites,"Ground Floor, Park View Enclave, Road 2, Opposite KBR Park, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.42496751,78.42196818,"Banjara Hills, Hyderabad","Pizza, Desserts, Ice Cream, Beverages, Cafe, Italian",10 AM to 12:30 AM,800,2,"Credit Card', 'Lunch', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Air Conditioned",4.3,Very Good,1436,1770,1,-1
Kritunga Restaurant,Casual Dining,"8-3-214/2/41, Opposite Maitrivanam, West Srinivas Colony, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43807263,78.44281666,"Ameerpet, Hyderabad","Andhra, Biryani, North Indian","12:30 PM to 4 PM, 7 PM to 11 PM",700,2,"Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",3.8,Good,2740,80,-1,-1
Grand Bavarchi,Casual Dining,"TV Tower Cross Road, Moosarambagh, Malakpet, Hyderabad",Hyderabad,Malakpet,17.369405,78.51533487,"Malakpet, Hyderabad","Biryani, Hyderabadi, North Indian, Chinese",12noon to 12midnight (Mon-Sun),700,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",3.9,Good,4021,43,1,-1
My Friend's Circle Restaurant,Casual Dining,"Plot 8, Near Laxmi Plaza, Medchal Road Cyberabad, R.R Dist, Ramraju Nagar, Jeedimetla, Secunderabad",Hyderabad,Medchal Road,17.49941829,78.47766694,"Medchal Road, Hyderabad","North Indian, Chinese, Biryani",11 AM to 11 PM,700,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2010,70,1,-1
Moghul's Paradiez Biryani House,Casual Dining,"7-1-397/120/G-2, S R Nagar Community Hall, S R Nagar, Hyderabad",Hyderabad,S R Nagar,17.442275,78.44587907,"S R Nagar, Hyderabad","North Indian, Chinese, Biryani",11:30 AM to 11 PM,1000,3,"Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2938,17,1,-1
Van Lavino,Cafe,"Shop 4, SL Jubilee, Road 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.42953581,78.41014367,"Jubilee Hills, Hyderabad","Cafe, Desserts","10 AM to 11:30 PM (Mon-Thu), 10 AM to 12 Midnight (Fri-Sun)",1200,3,"No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Table Reservation Not Required', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly",4.6,Excellent,1242,2115,0,-1
Burger King,Quick Bites,"Near Lemon Tree Premier, Phase 2, Hitech City, Hyderabad",Hyderabad,Hitech City,17.4416244,78.37674178,"Hitech City, Hyderabad","Burger, Fast Food, Beverages",10 AM to 12 Midnight,500,2,"Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",3.9,Good,2016,203,1,-1
Seasonal Tastes - The Westin,Fine Dining,"The Westin, Mindspace IT Park, Hitech City, Hyderabad",Hyderabad,"The Westin Hyderabad Mindspace, Hitech City",17.44203094,78.38103633,"The Westin Hyderabad Mindspace, Hitech City, Hyderabad","Asian, Chinese, Continental, North Indian, South Indian","6:30am to 11pm (Mon-Sat),6:30am to 11:30pm (Sun)",3000,4,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Breakfast', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Brunch', 'Desserts and Bakes', 'Outdoor Seating', 'Table booking recommended', 'Smoking Area', 'Buffet",4.5,Excellent,1091,1787,-1,-1
Stikstof Ice-Cream Cafe,Dessert Parlour,"House 1-98/15/37, Arunodaya Colony, Beside Hitech Theatre Bus Stop, Madhapur, Hyderabad",Hyderabad,Madhapur,17.44366382,78.38742435,"Madhapur, Hyderabad",Ice Cream,12noon to 3am (Mon-Sun),500,2,"Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes",4.8,Excellent,1016,506,1,-1
B-Dubs,Casual Dining,"Plot 806, Axis Tower, Road Number 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43338043,78.40508938,"Jubilee Hills, Hyderabad",American,"11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",1600,3,"Cash', 'Dinner', 'Debit Card', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Live Sports Screening', 'Smoking Area', 'Table booking recommended', 'Wifi', 'Indoor Seating', 'Fullbar",4.8,Excellent,2198,1038,1,-1
AB's - Absolute Barbecues,Casual Dining,"T-02, Third floor, Inorbit Mall, Mind Space Road, Hyderabad",Hyderabad,"Inorbit Mall, Hitech City",17.43401667,78.38662606,"Inorbit Mall, Hitech City, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Mall Parking', 'Air Conditioned', 'Indoor Seating', 'Wheelchair Accessible', 'Halal', 'Buffet",4.9,Excellent,622,209,-1,-1
Hyper Local,Lounge,"3rd Floor, SLN Terminus, Gachibowli, Hyderabad",Hyderabad,"SLN Terminus,Gachibowli",17.45228922,78.36268198,"SLN Terminus,Gachibowli, Hyderabad","American, Chinese, North Indian, Kebab, South Indian",12 Noon to 12 Midnight,1000,3,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Mall Parking', 'Credit Card', 'Debit Card', 'Free Parking', 'Nightlife', 'Live Music', 'Serves Cocktails', 'Restricted Entry', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Private Dining Area Available', 'Wifi",4,Very Good,850,1173,1,-1
Flechazo,Casual Dining,"2nd Floor, Sun Towers, Sector 1, Huda Techno Enclave, Above Mangatrai Jewellers, Madhapur, Hyderabad",Hyderabad,Madhapur,17.4465809,78.38413797,"Madhapur, Hyderabad","Asian, Mediterranean, North Indian, Desserts","11:30 AM to 4 PM, 6:30 PM to 12 Midnight",1300,3,"Dinner', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Lunch Menu', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Kid Friendly', 'Wheelchair Accessible', 'Brunch', 'Group Meal', 'Free Parking', 'Fullbar', 'Table booking recommended', 'Unlimited Pizza', 'Buffet",4.5,Excellent,8325,5392,-1,-1
Shah Ghouse Spl Shawarma,Quick Bites,"8-191/15, Opposite Bio Diversity Park, Raidurgam, Madhura Nagar Colony, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.42680879,78.37620065,"Gachibowli, Hyderabad",Lebanese,12 Noon to 12 Midnight,300,1,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating",4.3,Very Good,1322,17,1,-1
Bikanervala,Quick Bites,"6-3-190/2, Road 1, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.41100409,78.44988931,"Banjara Hills, Hyderabad","North Indian, Street Food, South Indian, Mithai","12:30 PM to 4 PM, 7 PM to 11 PM",700,2,"Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Table booking recommended', 'Valet Parking Available', 'Indoor Seating', 'Wheelchair Accessible', 'Serves Jain Food', 'Buffet",4.2,Very Good,2973,1386,1,-1
Paradise,Casual Dining,"Near Saptagiri Towers, Mayur Marg, Begumpet, Hyderabad",Hyderabad,Begumpet,17.44442892,78.46239276,"Begumpet, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,6664,453,1,-1
Chili's American Grill & Bar,Casual Dining,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Hyderabad,Hitech City,17.43388936,78.38665288,"Hitech City, Hyderabad","Mexican, American, Tex-Mex, Burger, Salad",12 Noon to 11 PM,1400,3,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible",4.8,Excellent,6894,2276,1,-1
The Biryani Junction,Quick Bites,"163/C, Vengalrao Nagar, Besides Mee Seva, S R Nagar, Hyderabad",Hyderabad,S R Nagar,17.44066513,78.44126668,"S R Nagar, Hyderabad","Biryani, North Indian","12 Noon to 3:30 PM, 7 PM to 11 PM",600,2,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted', 'Indoor Seating",3.8,Good,3143,7,1,-1
The Hoppery,Casual Dining,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.42972401,78.39336347,"Jubilee Hills, Hyderabad",Continental,"12noon to 11pm (Mon, Tue, Wed, Thu, Sun), 12noon to 1am (Fri-Sat)",1800,3,"Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Craft Beer', 'Outdoor Seating', 'Table Reservation Not Required', 'Wifi', 'Valet Parking Available', 'Fullbar', 'Indoor Seating', 'Restricted Entry', 'Axis Bank - Dining Delights', 'Smoking Area",4.3,Very Good,768,722,1,-1
Cream Stone,Dessert Parlour,"Plot 15/1, Bullet King Commercial Complex, Opposite Cyber Gateway, Hitech City, Hyderabad",Hyderabad,Hitech City,17.44606274,78.37767586,"Hitech City, Hyderabad","Ice Cream, Desserts",11:30 AM to 12 Midnight (Mon-Sun),350,1,"Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg",4.5,Excellent,1345,531,1,-1
The Lal Street - Bar Exchange,Bar,"Level 2, SLN Terminus Mall, Gachibowli, Hyderabad",Hyderabad,"SLN Terminus,Gachibowli",17.45247473,78.36319797,"SLN Terminus,Gachibowli, Hyderabad","North Indian, Italian, Finger Food",12noon to 12midnight (Mon-Sun),1300,3,"Lunch', 'Debit Card', 'Cash', 'Credit Card', 'Takeaway Available', 'Dinner', 'Delivery', 'Mall Parking', 'DJ', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Restricted Entry', 'Live Sports Screening', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Dance Floor', 'Fullbar', 'Serves Cocktails",4,Very Good,2066,1251,1,-1
Paradise,Casual Dining,"23-19 & 23-20, Survey 204/2, Near BHEL, Near Jyothi Theatre, Medak District, Lingampally, Hyderabad",Hyderabad,Lingampally,17.50239586,78.3121106,"Lingampally, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",3.9,Good,1987,88,1,-1
Fat Pigeon - Bar Hop,Bar,"Plot 1335/A, Road 45, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.42560953,78.40853568,"Jubilee Hills, Hyderabad","Continental, Mexican, North Indian, Lebanese, Italian","12 Noon to 12 Midnight (Mon-Thu, Sun), 12 Noon to 12:30 AM (Fri-Sat)",1600,3,"Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Lunch', 'Indoor Seating', 'Smoking Area', 'Valet Parking Available', 'Rooftop', 'Wifi', 'City View', 'Restricted Entry', 'Brunch', 'Nightlife', 'Live Music', 'Air Conditioned', 'Live Sports Screening', 'Fullbar",4.5,Excellent,2085,1560,-1,-1
Pride of Hyderabad Restaurant,Casual Dining,"Bharat Nagar, Moosapet, Hyderabad",Hyderabad,Moosapet,17.46752875,78.4290985,"Moosapet, Hyderabad","Hyderabadi, Chinese, Mughlai, North Indian",12 Noon to 10:30 PM,700,2,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned",3.2,Average,2264,49,1,-1
Paradise,Casual Dining,"Ground Floor, Lingapur Building, Next to Almond House, Himayath Nagar, Hyderabad",Hyderabad,Himayath Nagar,17.40139296,78.4856502,"Himayath Nagar, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Cash', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,3892,293,1,-1
Captain Cook,Casual Dining,"1-7-153/2, Beside SR Convention, Musheerabad, Hyderabad",Hyderabad,Musheerabad,17.41377037,78.49764001,"Musheerabad, Hyderabad","Biryani, North Indian, Chinese",5 AM to 3 AM,850,2,"Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",4.1,Very Good,9467,132,-1,-1
AB's - Absolute Barbecues,Casual Dining,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43833556,78.39781724,"Jubilee Hills, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Dinner', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Halal', 'Buffet', 'Fullbar",4.8,Excellent,9679,4667,-1,-1
